skill_name,domain,attack_id,technique_name,is_subtechnique,attack_url,stix_id,attack_version,modified
attack-ent-t1684-social-engineering,enterprise,T1684,Social Engineering,false,https://attack.mitre.org/techniques/T1684,attack-pattern--41e4d77a-6275-4976-9e35-785985598519,1.0,2026-04-15T15:39:55.218Z
attack-ent-t1684-001-impersonation,enterprise,T1684.001,Impersonation,true,https://attack.mitre.org/techniques/T1684/001,attack-pattern--cd92d2b8-ce43-4666-9472-f1b4b9f4f8be,1.0,2026-04-22T15:50:04.400Z
attack-ent-t1684-002-email-spoofing,enterprise,T1684.002,Email Spoofing,true,https://attack.mitre.org/techniques/T1684/002,attack-pattern--fcf5bccf-be7a-48ff-b7a7-8d6019279301,1.0,2026-04-22T15:49:23.425Z
attack-ent-t1685-disable-or-modify-tools,enterprise,T1685,Disable or Modify Tools,false,https://attack.mitre.org/techniques/T1685,attack-pattern--bbde9781-60aa-4b8a-a911-895b0c1b3872,1.0,2026-04-22T15:39:46.202Z
attack-ent-t1685-001-disable-or-modify-windows-event-log,enterprise,T1685.001,Disable or Modify Windows Event Log,true,https://attack.mitre.org/techniques/T1685/001,attack-pattern--1411e6b8-80a6-4465-9909-54eaa9c67ce0,1.0,2026-04-22T15:43:20.588Z
attack-ent-t1685-002-disable-or-modify-cloud-log,enterprise,T1685.002,Disable or Modify Cloud Log,true,https://attack.mitre.org/techniques/T1685/002,attack-pattern--34ff60a3-a3f8-42e4-bed0-af9a2cb563d7,1.0,2026-04-22T15:42:27.748Z
attack-ent-t1685-003-modify-or-spoof-tool-ui,enterprise,T1685.003,Modify or Spoof Tool UI,true,https://attack.mitre.org/techniques/T1685/003,attack-pattern--0ff4bd68-aebb-4039-9e00-9f92c705edf4,1.0,2026-04-22T15:44:20.156Z
attack-ent-t1685-004-disable-or-modify-linux-audit-system,enterprise,T1685.004,Disable or Modify Linux Audit System Log,true,https://attack.mitre.org/techniques/T1685/004,attack-pattern--23d69d00-80c4-42ff-9dac-dbd0459dad75,1.0,2026-04-22T15:42:49.357Z
attack-ent-t1685-005-clear-windows-event-logs,enterprise,T1685.005,Clear Windows Event Logs,true,https://attack.mitre.org/techniques/T1685/005,attack-pattern--75b9a4d2-d4e2-4ca1-9aab-1badd9e05fd0,1.0,2026-04-22T15:41:59.512Z
attack-ent-t1685-006-clear-linux-or-mac-system-logs,enterprise,T1685.006,Clear Linux or Mac System Logs,true,https://attack.mitre.org/techniques/T1685/006,attack-pattern--5e29d64d-2b14-4f92-875e-4c9c498e213c,1.0,2026-04-22T15:41:39.190Z
attack-ent-t1686-disable-or-modify-system-firewall,enterprise,T1686,Disable or Modify System Firewall,false,https://attack.mitre.org/techniques/T1686,attack-pattern--eec096b8-c207-43df-b6c1-11523861e452,1.0,2026-04-22T15:36:31.474Z
attack-ent-t1686-001-cloud-firewall,enterprise,T1686.001,Cloud Firewall,true,https://attack.mitre.org/techniques/T1686/001,attack-pattern--ee474564-64be-4b83-a958-53f238f49b01,1.0,2026-04-22T15:38:27.348Z
attack-ent-t1686-002-network-device-firewall,enterprise,T1686.002,Network Device Firewall,true,https://attack.mitre.org/techniques/T1686/002,attack-pattern--a29aa77c-a88d-4f19-bab9-7751941b2e2d,1.0,2026-04-22T15:38:51.612Z
attack-ent-t1686-003-windows-host-firewall,enterprise,T1686.003,Windows Host Firewall,true,https://attack.mitre.org/techniques/T1686/003,attack-pattern--291ede6c-1473-454c-b614-5ac5ea63c987,1.0,2026-04-22T15:39:19.227Z
attack-ent-t1687-exploitation-for-defense-impairment,enterprise,T1687,Exploitation for Defense Impairment,false,https://attack.mitre.org/techniques/T1687,attack-pattern--01c9b54f-c04e-41ba-b0c3-cfe784b3a463,1.0,2026-04-16T20:10:42.138Z
attack-ent-t1688-safe-mode-boot,enterprise,T1688,Safe Mode Boot,false,https://attack.mitre.org/techniques/T1688,attack-pattern--c7660f19-f8c5-4ae3-a5e5-24381c270376,1.0,2026-04-22T15:48:52.409Z
attack-ent-t1689-downgrade-attack,enterprise,T1689,Downgrade Attack,false,https://attack.mitre.org/techniques/T1689,attack-pattern--30904c16-39f9-41c6-b01a-500eb8878442,1.0,2026-04-22T15:44:42.756Z
attack-ent-t1690-prevent-command-history-logging,enterprise,T1690,Prevent Command History Logging,false,https://attack.mitre.org/techniques/T1690,attack-pattern--b831f51c-d22f-4724-bbab-60d056bd1150,1.0,2026-04-22T15:45:06.768Z
attack-ics-t0800-activate-firmware-update-mode,ics,T0800,Activate Firmware Update Mode,false,https://attack.mitre.org/techniques/T0800,attack-pattern--19a71d1e-6334-4233-8260-b749cae37953,1.0,2025-04-25T15:16:44.679Z
attack-ics-t0801-monitor-process-state,ics,T0801,Monitor Process State,false,https://attack.mitre.org/techniques/T0801,attack-pattern--2d0d40ad-22fa-4cc8-b264-072557e1364b,1.0,2025-04-25T15:16:45.982Z
attack-ics-t0802-automated-collection,ics,T0802,Automated Collection,false,https://attack.mitre.org/techniques/T0802,attack-pattern--3de230d4-3e42-4041-b089-17e1128feded,1.1,2025-04-15T19:58:24.843Z
attack-ics-t0806-brute-force-i-o,ics,T0806,Brute Force I/O,false,https://attack.mitre.org/techniques/T0806,attack-pattern--8e7089d3-fba2-44f8-94a8-9a79c53920c4,1.1,2025-04-16T21:26:16.573Z
attack-ics-t0807-command-line-interface,ics,T0807,Command-Line Interface,false,https://attack.mitre.org/techniques/T0807,attack-pattern--24a9253e-8948-4c98-b751-8e2aee53127c,1.1,2025-04-16T21:26:11.069Z
attack-ics-t0809-data-destruction,ics,T0809,Data Destruction,false,https://attack.mitre.org/techniques/T0809,attack-pattern--493832d9-cea6-4b63-abe7-9a65a6473675,1.0,2025-04-16T21:26:14.108Z
attack-ics-t0811-data-from-information-repositories,ics,T0811,Data from Information Repositories,false,https://attack.mitre.org/techniques/T0811,attack-pattern--3405891b-16aa-4bd7-bd7c-733501f9b20f,1.2,2025-04-16T21:26:13.205Z
attack-ics-t0813-denial-of-control,ics,T0813,Denial of Control,false,https://attack.mitre.org/techniques/T0813,attack-pattern--e33c7ecc-5a38-497f-beb2-a9a2049a4c20,1.1,2025-04-15T19:59:15.775Z
attack-ics-t0814-denial-of-service,ics,T0814,Denial of Service,false,https://attack.mitre.org/techniques/T0814,attack-pattern--1b22b676-9347-4c55-9a35-ef0dc653db5b,1.1,2025-04-15T19:58:10.656Z
attack-ics-t0815-denial-of-view,ics,T0815,Denial of View,false,https://attack.mitre.org/techniques/T0815,attack-pattern--56ddc820-6cfb-407f-850b-52c035d123ac,1.1,2025-04-15T19:58:33.142Z
attack-ics-t0816-device-restart-shutdown,ics,T0816,Device Restart/Shutdown,false,https://attack.mitre.org/techniques/T0816,attack-pattern--25dfc8ad-bd73-4dfd-84a9-3c3d383f76e9,1.1,2025-04-16T21:26:11.395Z
attack-ics-t0817-drive-by-compromise,ics,T0817,Drive-by Compromise,false,https://attack.mitre.org/techniques/T0817,attack-pattern--7830cfcf-b268-4ac0-a69e-73c6affbae9a,1.0,2025-04-16T21:26:15.525Z
attack-ics-t0819-exploit-public-facing-application,ics,T0819,Exploit Public-Facing Application,false,https://attack.mitre.org/techniques/T0819,attack-pattern--32632a95-6856-47b9-9ab7-fea5cd7dce00,1.0,2025-04-16T21:26:13.044Z
attack-ics-t0820-exploitation-for-evasion,ics,T0820,Exploitation for Evasion,false,https://attack.mitre.org/techniques/T0820,attack-pattern--9f947a1c-3860-48a8-8af0-a2dfa3efde03,1.1,2025-04-16T21:26:16.960Z
attack-ics-t0821-modify-controller-tasking,ics,T0821,Modify Controller Tasking,false,https://attack.mitre.org/techniques/T0821,attack-pattern--09a61657-46e1-439e-b3ed-3e4556a78243,1.2,2025-04-16T21:26:10.230Z
attack-ics-t0822-external-remote-services,ics,T0822,External Remote Services,false,https://attack.mitre.org/techniques/T0822,attack-pattern--8d2f3bab-507c-4424-b58b-edc977bd215c,1.1,2025-04-16T21:26:16.385Z
attack-ics-t0823-graphical-user-interface,ics,T0823,Graphical User Interface,false,https://attack.mitre.org/techniques/T0823,attack-pattern--b0628bfc-5376-4a38-9182-f324501cb4cf,1.1,2025-04-16T21:26:17.144Z
attack-ics-t0826-loss-of-availability,ics,T0826,Loss of Availability,false,https://attack.mitre.org/techniques/T0826,attack-pattern--b5b9bacb-97f2-4249-b804-47fd44de1f95,1.0,2025-04-15T19:59:00.088Z
attack-ics-t0827-loss-of-control,ics,T0827,Loss of Control,false,https://attack.mitre.org/techniques/T0827,attack-pattern--a81696ef-c106-482c-8f80-59c30f2569fb,1.0,2025-04-15T19:58:56.356Z
attack-ics-t0828-loss-of-productivity-and-revenue,ics,T0828,Loss of Productivity and Revenue,false,https://attack.mitre.org/techniques/T0828,attack-pattern--63b6942d-8359-4506-bfb3-cf87aa8120ee,1.0,2025-04-16T21:26:15.157Z
attack-ics-t0829-loss-of-view,ics,T0829,Loss of View,false,https://attack.mitre.org/techniques/T0829,attack-pattern--138979ba-0430-4de6-a128-2fc0b056ba36,1.0,2025-04-15T19:58:08.228Z
attack-ics-t0830-adversary-in-the-middle,ics,T0830,Adversary-in-the-Middle,false,https://attack.mitre.org/techniques/T0830,attack-pattern--9a505987-ab05-4f46-a9a6-6441442eec3b,2.0,2025-04-16T21:26:16.777Z
attack-ics-t0831-manipulation-of-control,ics,T0831,Manipulation of Control,false,https://attack.mitre.org/techniques/T0831,attack-pattern--1af9e3fd-2bcc-414d-adbd-fe3b95c02ca1,1.0,2025-04-16T21:26:10.752Z
attack-ics-t0832-manipulation-of-view,ics,T0832,Manipulation of View,false,https://attack.mitre.org/techniques/T0832,attack-pattern--4c2e1408-9d68-4187-8e6b-a77bc52700ec,1.0,2025-04-15T19:58:29.210Z
attack-ics-t0834-native-api,ics,T0834,Native API,false,https://attack.mitre.org/techniques/T0834,attack-pattern--b52870cc-83f3-473c-b895-72d91751030b,1.0,2025-04-16T21:26:17.499Z
attack-ics-t0835-manipulate-i-o-image,ics,T0835,Manipulate I/O Image,false,https://attack.mitre.org/techniques/T0835,attack-pattern--36e9f5bc-ac13-4da4-a2f4-01f4877d9004,1.1,2025-04-15T19:58:22.225Z
attack-ics-t0836-modify-parameter,ics,T0836,Modify Parameter,false,https://attack.mitre.org/techniques/T0836,attack-pattern--097924ce-a9a9-4039-8591-e0deedfb8722,1.3,2025-04-16T21:26:10.077Z
attack-ics-t0837-loss-of-protection,ics,T0837,Loss of Protection,false,https://attack.mitre.org/techniques/T0837,attack-pattern--2bb4d762-bf4a-4bc3-9318-15cc6a354163,1.0,2025-04-16T21:26:12.172Z
attack-ics-t0838-modify-alarm-settings,ics,T0838,Modify Alarm Settings,false,https://attack.mitre.org/techniques/T0838,attack-pattern--e5de767e-f513-41cd-aa15-33f6ce5fbf92,1.2,2025-04-16T21:26:19.764Z
attack-ics-t0840-network-connection-enumeration,ics,T0840,Network Connection Enumeration,false,https://attack.mitre.org/techniques/T0840,attack-pattern--ea0c980c-5cf0-43a7-a049-59c4c207566e,1.2,2025-04-15T19:59:18.381Z
attack-ics-t0842-network-sniffing,ics,T0842,Network Sniffing,false,https://attack.mitre.org/techniques/T0842,attack-pattern--38213338-1aab-479d-949b-c81b66ccca5c,1.0,2025-04-16T21:26:13.380Z
attack-ics-t0843-program-download,ics,T0843,Program Download,false,https://attack.mitre.org/techniques/T0843,attack-pattern--be69c571-d746-4b1f-bdd0-c0c9817e9068,1.1,2025-04-16T21:26:18.212Z
attack-ics-t0843-001-download-all,ics,T0843.001,Download All,true,https://attack.mitre.org/techniques/T0843/001,attack-pattern--77015a55-eef8-4f71-a071-b152f82ec1ef,1.0,2026-04-23T00:01:28.898Z
attack-ics-t0843-002-online-edit,ics,T0843.002,Online Edit,true,https://attack.mitre.org/techniques/T0843/002,attack-pattern--d85a6ee9-820c-4adf-8a64-2392ee70c83c,1.0,2026-04-23T17:40:18.368Z
attack-ics-t0843-003-program-append,ics,T0843.003,Program Append,true,https://attack.mitre.org/techniques/T0843/003,attack-pattern--574d5bfb-9a7a-4b28-ab5c-743ac704c135,1.0,2026-04-23T00:18:49.737Z
attack-ics-t0845-program-upload,ics,T0845,Program Upload,false,https://attack.mitre.org/techniques/T0845,attack-pattern--3067b85e-271e-4bc5-81ad-ab1a81d411e3,1.0,2025-04-25T15:16:46.293Z
attack-ics-t0846-remote-system-discovery,ics,T0846,Remote System Discovery,false,https://attack.mitre.org/techniques/T0846,attack-pattern--d5a69cfb-fc2a-46cb-99eb-74b236db5061,1.1,2026-04-23T19:39:03.420Z
attack-ics-t0846-001-port-scan,ics,T0846.001,Port Scan,true,https://attack.mitre.org/techniques/T0846/001,attack-pattern--5d24bb1d-4487-4923-ae3a-8e679092ac7a,1.0,2026-04-23T19:41:07.822Z
attack-ics-t0846-002-broadcast-discovery,ics,T0846.002,Broadcast Discovery,true,https://attack.mitre.org/techniques/T0846/002,attack-pattern--c55f0be5-044e-4577-8095-65b37680d28c,1.0,2026-04-23T19:43:10.464Z
attack-ics-t0846-003-multicast-discovery,ics,T0846.003,Multicast Discovery,true,https://attack.mitre.org/techniques/T0846/003,attack-pattern--64bbc1b2-101f-4322-af1d-0c9cc25cef91,1.0,2026-04-23T19:45:38.166Z
attack-ics-t0847-replication-through-removable-media,ics,T0847,Replication Through Removable Media,false,https://attack.mitre.org/techniques/T0847,attack-pattern--c267bbee-bb59-47fe-85e0-3ed210337c21,1.0,2025-04-15T19:59:04.946Z
attack-ics-t0848-rogue-master,ics,T0848,Rogue Master,false,https://attack.mitre.org/techniques/T0848,attack-pattern--b14395bd-5419-4ef4-9bd8-696936f509bb,1.2,2025-04-16T21:26:17.326Z
attack-ics-t0849-masquerading,ics,T0849,Masquerading,false,https://attack.mitre.org/techniques/T0849,attack-pattern--ba203963-3182-41ac-af14-7e7ebc83cd61,1.1,2025-04-16T21:26:18.036Z
attack-ics-t0851-rootkit,ics,T0851,Rootkit,false,https://attack.mitre.org/techniques/T0851,attack-pattern--3b6b9246-43f8-4c69-ad7a-2b11cfe0a0d9,1.1,2025-04-16T21:26:13.542Z
attack-ics-t0852-screen-capture,ics,T0852,Screen Capture,false,https://attack.mitre.org/techniques/T0852,attack-pattern--c5e3cdbc-0387-4be9-8f83-ff5c0865f377,1.0,2025-10-24T17:49:21.744Z
attack-ics-t0853-scripting,ics,T0853,Scripting,false,https://attack.mitre.org/techniques/T0853,attack-pattern--2dc2b567-8821-49f9-9045-8740f3d0b958,1.0,2025-04-16T21:26:12.511Z
attack-ics-t0858-change-operating-mode,ics,T0858,Change Operating Mode,false,https://attack.mitre.org/techniques/T0858,attack-pattern--2883c520-7957-46ca-89bd-dab1ad53b601,1.0,2025-04-16T21:26:11.583Z
attack-ics-t0859-valid-accounts,ics,T0859,Valid Accounts,false,https://attack.mitre.org/techniques/T0859,attack-pattern--cd2c76a4-5e23-4ca5-9c40-d5e0604f7101,1.1,2025-04-15T19:59:08.866Z
attack-ics-t0860-wireless-compromise,ics,T0860,Wireless Compromise,false,https://attack.mitre.org/techniques/T0860,attack-pattern--2877063e-1851-48d2-bcc6-bc1d2733157e,1.2,2025-04-15T19:58:15.610Z
attack-ics-t0861-point-tag-identification,ics,T0861,Point & Tag Identification,false,https://attack.mitre.org/techniques/T0861,attack-pattern--25852363-5968-4673-b81d-341d5ed90bd1,1.1,2025-04-16T21:26:11.231Z
attack-ics-t0862-supply-chain-compromise,ics,T0862,Supply Chain Compromise,false,https://attack.mitre.org/techniques/T0862,attack-pattern--5e0f75da-e108-4688-a6de-a4f07cc2cbe3,1.1,2025-04-16T21:26:14.822Z
attack-ics-t0863-user-execution,ics,T0863,User Execution,false,https://attack.mitre.org/techniques/T0863,attack-pattern--2736b752-4ec5-4421-a230-8977dea7649c,1.1,2025-04-15T19:58:15.054Z
attack-ics-t0864-transient-cyber-asset,ics,T0864,Transient Cyber Asset,false,https://attack.mitre.org/techniques/T0864,attack-pattern--35392fb4-a31d-4c6a-b9f2-1c65b7f5e6b9,1.2,2025-04-15T19:58:21.226Z
attack-ics-t0865-spearphishing-attachment,ics,T0865,Spearphishing Attachment,false,https://attack.mitre.org/techniques/T0865,attack-pattern--648f995e-9c3a-41e4-aeee-98bb41037426,1.1,2025-04-16T21:26:15.346Z
attack-ics-t0866-exploitation-of-remote-services,ics,T0866,Exploitation of Remote Services,false,https://attack.mitre.org/techniques/T0866,attack-pattern--85a45294-08f1-4539-bf00-7da08aa7b0ee,1.0,2025-04-16T21:26:16.054Z
attack-ics-t0867-lateral-tool-transfer,ics,T0867,Lateral Tool Transfer,false,https://attack.mitre.org/techniques/T0867,attack-pattern--ead7bd34-186e-4c79-9a4d-b65bcce6ed9d,1.1,2025-04-16T21:26:20.126Z
attack-ics-t0868-detect-operating-mode,ics,T0868,Detect Operating Mode,false,https://attack.mitre.org/techniques/T0868,attack-pattern--2aa406ed-81c3-4c1d-ba83-cfbee5a2847a,1.0,2025-04-16T21:26:11.972Z
attack-ics-t0869-standard-application-layer-protocol,ics,T0869,Standard Application Layer Protocol,false,https://attack.mitre.org/techniques/T0869,attack-pattern--e076cca8-2f08-45c9-aff7-ea5ac798b387,1.0,2025-04-25T15:16:52.173Z
attack-ics-t0871-execution-through-api,ics,T0871,Execution through API,false,https://attack.mitre.org/techniques/T0871,attack-pattern--5a2610f6-9fff-41e1-bc27-575ca20383d4,1.1,2025-04-16T21:26:14.643Z
attack-ics-t0872-indicator-removal-on-host,ics,T0872,Indicator Removal on Host,false,https://attack.mitre.org/techniques/T0872,attack-pattern--53a26eee-1080-4d17-9762-2027d5a1b805,1.0,2025-04-25T15:16:47.841Z
attack-ics-t0873-project-file-infection,ics,T0873,Project File Infection,false,https://attack.mitre.org/techniques/T0873,attack-pattern--e72425f8-9ae6-41d3-bfdb-e1b865e60722,1.1,2026-04-23T19:35:14.939Z
attack-ics-t0873-001-siemens-project-file-format,ics,T0873.001,Siemens Project File Format,true,https://attack.mitre.org/techniques/T0873/001,attack-pattern--354ca909-b54d-4c41-b597-9c296b344a43,1.0,2026-04-23T19:37:43.545Z
attack-ics-t0874-hooking,ics,T0874,Hooking,false,https://attack.mitre.org/techniques/T0874,attack-pattern--ab390887-afc0-4715-826d-b1b167d522ae,1.2,2025-04-15T19:58:56.978Z
attack-ics-t0877-i-o-image,ics,T0877,I/O Image,false,https://attack.mitre.org/techniques/T0877,attack-pattern--53a48c74-0025-45f4-b04a-baa853df8204,1.1,2025-04-16T21:26:14.462Z
attack-ics-t0878-alarm-suppression,ics,T0878,Alarm Suppression,false,https://attack.mitre.org/techniques/T0878,attack-pattern--2900bbd8-308a-4274-b074-5b8bde8347bc,1.2,2025-04-16T21:26:11.789Z
attack-ics-t0879-damage-to-property,ics,T0879,Damage to Property,false,https://attack.mitre.org/techniques/T0879,attack-pattern--83ebd22f-b401-4d59-8219-2294172cf916,1.1,2025-04-16T21:26:15.731Z
attack-ics-t0880-loss-of-safety,ics,T0880,Loss of Safety,false,https://attack.mitre.org/techniques/T0880,attack-pattern--5fa00fdd-4a55-4191-94a0-564181d7fec2,1.0,2025-04-16T21:26:14.990Z
attack-ics-t0881-service-stop,ics,T0881,Service Stop,false,https://attack.mitre.org/techniques/T0881,attack-pattern--063b5b92-5361-481a-9c3f-95492ed9a2d8,1.1,2025-04-15T19:58:03.170Z
attack-ics-t0882-theft-of-operational-information,ics,T0882,Theft of Operational Information,false,https://attack.mitre.org/techniques/T0882,attack-pattern--b7e13ee8-182c-4f19-92a4-a88d7d855d54,1.0,2025-10-24T17:49:16.405Z
attack-ics-t0883-internet-accessible-device,ics,T0883,Internet Accessible Device,false,https://attack.mitre.org/techniques/T0883,attack-pattern--f8df6b57-14bc-425f-9a91-6f59f6799307,1.0,2025-04-16T21:26:20.494Z
attack-ics-t0884-connection-proxy,ics,T0884,Connection Proxy,false,https://attack.mitre.org/techniques/T0884,attack-pattern--d67adac8-e3b9-44f9-9e6d-6c2a7d69dbe4,1.1,2025-04-16T21:26:19.127Z
attack-ics-t0885-commonly-used-port,ics,T0885,Commonly Used Port,false,https://attack.mitre.org/techniques/T0885,attack-pattern--e6c31185-8040-4267-83d3-b217b8a92f07,1.1,2025-04-16T21:26:19.961Z
attack-ics-t0886-remote-services,ics,T0886,Remote Services,false,https://attack.mitre.org/techniques/T0886,attack-pattern--e1f9cdd2-9511-4fca-90d7-f3e92cfdd0bf,1.1,2025-04-16T21:26:19.525Z
attack-ics-t0887-wireless-sniffing,ics,T0887,Wireless Sniffing,false,https://attack.mitre.org/techniques/T0887,attack-pattern--0fe075d5-beac-4d02-b93e-0f874997db72,1.1,2025-04-16T21:26:10.392Z
attack-ics-t0888-remote-system-information-discovery,ics,T0888,Remote System Information Discovery,false,https://attack.mitre.org/techniques/T0888,attack-pattern--2fedbe69-581f-447d-8a78-32ee7db939a9,1.1,2025-04-16T21:26:12.694Z
attack-ics-t0889-modify-program,ics,T0889,Modify Program,false,https://attack.mitre.org/techniques/T0889,attack-pattern--fc5fda7e-6b2c-4457-b036-759896a2efa2,1.2,2025-04-15T19:59:24.213Z
attack-ics-t0890-exploitation-for-privilege-escalatio,ics,T0890,Exploitation for Privilege Escalation,false,https://attack.mitre.org/techniques/T0890,attack-pattern--cfe68e93-ce94-4c0f-a57d-3aa72cedd618,1.1,2025-04-16T21:26:18.792Z
attack-ics-t0892-change-credential,ics,T0892,Change Credential,false,https://attack.mitre.org/techniques/T0892,attack-pattern--fab8fc7d-f27f-4fbb-9de6-44740aade05f,1.0,2025-04-16T21:26:20.690Z
attack-ics-t0893-data-from-local-system,ics,T0893,Data from Local System,false,https://attack.mitre.org/techniques/T0893,attack-pattern--fa3aa267-da22-4bdd-961f-03223322a8d5,1.0,2025-04-15T19:59:23.577Z
attack-ics-t0894-system-binary-proxy-execution,ics,T0894,System Binary Proxy Execution,false,https://attack.mitre.org/techniques/T0894,attack-pattern--1c5cf58c-a34a-40d7-82f4-f987cdfc2b91,1.0,2025-04-15T19:58:11.559Z
attack-ics-t0895-autorun-image,ics,T0895,Autorun Image,false,https://attack.mitre.org/techniques/T0895,attack-pattern--77d9c726-b53e-481d-8bcc-1068aebfbb9d,1.0,2025-04-15T19:58:42.824Z
attack-ics-t1691-block-operational-technology-message,ics,T1691,Block Operational Technology Message,false,https://attack.mitre.org/techniques/T1691,attack-pattern--338f4364-2269-4f70-9079-b20384b16628,1.0,2026-04-23T18:49:15.673Z
attack-ics-t1691-001-command-message,ics,T1691.001,Command Message,true,https://attack.mitre.org/techniques/T1691/001,attack-pattern--15ca2a99-2d3e-457f-b1d7-c52a1d5849c9,1.0,2026-04-23T18:50:42.389Z
attack-ics-t1691-002-reporting-message,ics,T1691.002,Reporting Message,true,https://attack.mitre.org/techniques/T1691/002,attack-pattern--7866bb5f-98ee-45c2-984c-8a328c5176b2,1.0,2026-04-23T18:52:34.062Z
attack-ics-t1692-unauthorized-message,ics,T1692,Unauthorized Message,false,https://attack.mitre.org/techniques/T1692,attack-pattern--e17cdc00-8b58-4e5f-9d50-4cad1592c4c3,1.0,2026-04-23T18:54:29.294Z
attack-ics-t1692-001-command-message,ics,T1692.001,Command Message,true,https://attack.mitre.org/techniques/T1692/001,attack-pattern--4344d1b8-968b-4697-9ab9-f9abe5f52265,1.0,2026-04-23T18:59:19.225Z
attack-ics-t1692-002-reporting-message,ics,T1692.002,Reporting Message,true,https://attack.mitre.org/techniques/T1692/002,attack-pattern--527106b3-95a2-4ed2-bf89-db7f0e4d0da0,1.0,2026-04-23T19:01:42.644Z
attack-ics-t1693-modify-firmware,ics,T1693,Modify Firmware,false,https://attack.mitre.org/techniques/T1693,attack-pattern--7b4c0e19-a9b0-4a74-a196-b38c07b79f20,1.0,2026-04-23T19:06:21.253Z
attack-ics-t1693-001-system-firmware,ics,T1693.001,System Firmware,true,https://attack.mitre.org/techniques/T1693/001,attack-pattern--68a9324d-a524-4766-a899-a026f68a33df,1.0,2026-04-23T19:10:31.871Z
attack-ics-t1693-002-module-firmware,ics,T1693.002,Module Firmware,true,https://attack.mitre.org/techniques/T1693/002,attack-pattern--75587e49-ab7e-44df-9549-faeb1da57f39,1.0,2026-04-23T19:15:57.683Z
attack-ics-t1694-insecure-credentials,ics,T1694,Insecure Credentials,false,https://attack.mitre.org/techniques/T1694,attack-pattern--3e9b182e-e493-49e1-9a9b-bd0dfcd34a7c,1.0,2026-04-23T19:29:41.601Z
attack-ics-t1694-001-default-credentials,ics,T1694.001,Default Credentials,true,https://attack.mitre.org/techniques/T1694/001,attack-pattern--5658ad88-7510-490e-a351-95d50b1bcd91,1.0,2026-04-23T19:30:36.158Z
attack-ics-t1694-002-hardcoded-credentials,ics,T1694.002,Hardcoded Credentials,true,https://attack.mitre.org/techniques/T1694/002,attack-pattern--6b335943-c3af-430e-a135-ab09623bdc20,1.0,2026-04-23T19:32:38.851Z
attack-ics-t1695-block-communications,ics,T1695,Block Communications,false,https://attack.mitre.org/techniques/T1695,attack-pattern--fbb67c2d-37c3-49ee-86e3-bf234cc48ca9,1.0,2026-04-23T19:52:53.490Z
attack-ics-t1695-001-serial-com,ics,T1695.001,Serial COM,true,https://attack.mitre.org/techniques/T1695/001,attack-pattern--55e7e5c1-3760-4451-bae0-e79b29f452c5,1.0,2026-04-23T19:59:10.079Z
attack-ics-t1695-002-ethernet,ics,T1695.002,Ethernet,true,https://attack.mitre.org/techniques/T1695/002,attack-pattern--6008c1f0-1b68-4614-8f5b-a547436b8855,1.0,2026-04-23T19:57:13.444Z
attack-ics-t1695-003-wi-fi,ics,T1695.003,Wi-Fi,true,https://attack.mitre.org/techniques/T1695/003,attack-pattern--71f2d49e-65dd-4fb6-a4cc-0d2b19d427fa,1.0,2026-04-23T19:59:42.404Z
attack-mob-t1398-boot-or-logon-initialization-scripts,mobile,T1398,Boot or Logon Initialization Scripts,false,https://attack.mitre.org/techniques/T1398,attack-pattern--46d818a5-67fa-4585-a7fc-ecf15376c8d5,2.1,2025-10-24T17:48:43.758Z
attack-mob-t1404-exploitation-for-privilege-escalatio,mobile,T1404,Exploitation for Privilege Escalation,false,https://attack.mitre.org/techniques/T1404,attack-pattern--351c0927-2fc1-4a2c-ad84-cbbee7eb8172,2.1,2025-10-24T17:48:38.088Z
attack-mob-t1406-obfuscated-files-or-information,mobile,T1406,Obfuscated Files or Information,false,https://attack.mitre.org/techniques/T1406,attack-pattern--d13fa042-8f26-44e1-a2a8-af0bf8e2ac9a,3.1,2025-10-24T17:49:25.462Z
attack-mob-t1406-001-steganography,mobile,T1406.001,Steganography,true,https://attack.mitre.org/techniques/T1406/001,attack-pattern--fa801609-ca8e-415e-815e-65f3826ff4df,1.0,2025-10-24T17:49:38.813Z
attack-mob-t1406-002-software-packing,mobile,T1406.002,Software Packing,true,https://attack.mitre.org/techniques/T1406/002,attack-pattern--51636761-2e35-44bf-9e56-e337adf97174,1.1,2025-10-24T17:48:46.514Z
attack-mob-t1407-download-new-code-at-runtime,mobile,T1407,Download New Code at Runtime,false,https://attack.mitre.org/techniques/T1407,attack-pattern--6c49d50f-494d-4150-b774-a655022d20a6,1.5,2025-10-24T17:48:55.445Z
attack-mob-t1409-stored-application-data,mobile,T1409,Stored Application Data,false,https://attack.mitre.org/techniques/T1409,attack-pattern--702055ac-4e54-4ae9-9527-e23a38e0b160,3.1,2025-10-24T17:48:56.509Z
attack-mob-t1414-clipboard-data,mobile,T1414,Clipboard Data,false,https://attack.mitre.org/techniques/T1414,attack-pattern--c4b96c0b-cb58-497a-a1c2-bb447d79d692,3.1,2025-10-24T17:49:21.369Z
attack-mob-t1417-input-capture,mobile,T1417,Input Capture,false,https://attack.mitre.org/techniques/T1417,attack-pattern--a8c31121-852b-46bd-9ba4-674ae5afe7ad,2.3,2025-10-24T17:49:11.864Z
